"price","Year","Make","Model","mileage","transmission","titlestatus","condition","drive","fuel","paintcolor","size"
12700,2010,"2010","dodge challenger","            86689","            automatic","            clean","            like new","            rwd","            gas","           paint color: black",NA
4000,2003,"chevy","silverado 1500","            203000","            automatic","            clean","            good","            4wd","            gas","           paint color: silver","            full-size"
NA,2015,"Ram","3500","            22599","            automatic","            clean",NA,NA,"            gas","           paint color: white",NA
4500,2004,"volkswagen","beetle turbo","            109279","            automatic","            clean","            like new","            fwd","            gas","           paint color: silver","            compact"
6995,2008,"Nissan","Versa 1.8 S","            48427","            manual","            clean",NA,"            fwd","            gas","           paint color: blue",NA
10995,2011,"Ford","Escape XLS","            107066","            automatic","            clean",NA,NA,"            gas","           paint color: grey",NA
10500,2002,"Pace,","Conquest",NA,"            other","            clean",NA,NA,"            other","           paint color: white",NA
2600,1998,"honda","crv",NA,"            automatic","            clean",NA,"            4wd","            gas",NA,NA
19500,2010,"Dodge","Ram 2500 slt","            231000","            manual","            clean","            excellent","            4wd","            diesel","           paint color: white","            full-size"
13788,2006,"HUMMER","H3","            99101","            automatic","            clean","            good","            4wd","            gas","           paint color: black","            full-size"
8988,2004,"BMW","X3","            108525","            automatic","            clean","            good","            4wd","            gas","           paint color: white","            full-size"
4988,2007,"Nissan","Versa","            140361","            manual","            clean","            good","            rwd","            gas","           paint color: silver","            compact"
6988,2003,"Toyota","Avalon","            101102","            automatic","            clean","            good","            fwd","            gas","           paint color: black","            compact"
13988,2011,"Lexus","CT 200h","            90583","            automatic","            clean","            good","            rwd","            hybrid","           paint color: grey","            compact"
